Rk,Player,Age,Tm,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,Awards,PPG,APG,RPG,SPG,BPG,PPG_Score,APG_Score,RPG_Score,SPG_Score,BPG_Score,eFG%_Score,win_percentage,ranking,MVP
339.0,Jarace Walker,21.0,IND,PF,75.0,5.0,15.8,2.3,4.8,0.472,1.0,2.5,0.405,1.3,2.3,0.543,0.576,0.6,0.9,0.667,0.3,2.7,3.1,1.5,0.7,0.3,1.0,1.5,6.1,,0.08133333333333333,0.02,0.04133333333333333,0.009333333333333332,0.004,0.005809523809523809,0.004,0.005166666666666667,0.009333333333333332,0.004,0.4608,0.61,6.0,0
340.0,N'Faly Dante,23.0,HOU,C,4.0,0.0,12.8,2.5,3.3,0.769,0.0,0.0,,2.5,3.3,0.769,0.769,1.0,1.3,0.8,1.5,3.8,5.3,0.5,0.3,1.3,0.5,2.3,6.0,,1.5,0.125,1.325,0.075,0.325,0.10714285714285714,0.025,0.165625,0.075,0.325,0.6152,0.634,4.0,0
341.0,Mouhamed Gueye,22.0,ATL,PF,33.0,28.0,16.2,2.2,5.2,0.421,0.6,2.5,0.259,1.5,2.7,0.567,0.482,1.0,1.3,0.762,1.3,2.9,4.2,0.8,0.8,1.0,0.5,1.7,6.0,,0.18181818181818182,0.024242424242424242,0.1272727272727273,0.024242424242424242,0.030303030303030304,0.012987012987012988,0.0048484848484848485,0.01590909090909091,0.024242424242424242,0.030303030303030304,0.3856,0.488,16.0,0
342.0,Luke Kornet,29.0,BOS,C,73.0,16.0,18.6,2.6,3.8,0.668,0.0,0.0,0.0,2.6,3.8,0.675,0.668,0.9,1.3,0.691,2.6,2.7,5.3,1.6,0.5,1.0,0.4,1.6,6.0,,0.0821917808219178,0.021917808219178082,0.07260273972602739,0.00684931506849315,0.0136986301369863,0.005870841487279843,0.004383561643835616,0.009075342465753424,0.00684931506849315,0.0136986301369863,0.5344,0.744,3.0,0
343.0,Isaiah Mobley,25.0,PHI,PF,1.0,0.0,17.0,2.0,7.0,0.286,1.0,3.0,0.333,1.0,4.0,0.25,0.357,1.0,2.0,0.5,1.0,3.0,4.0,5.0,1.0,1.0,0.0,3.0,6.0,,6.0,5.0,4.0,1.0,1.0,0.42857142857142855,1.0,0.5,1.0,1.0,0.28559999999999997,0.293,26.0,0
344.0,Isaiah Stewart,23.0,DET,C,72.0,4.0,19.9,2.4,4.4,0.559,0.2,0.7,0.321,2.2,3.6,0.607,0.586,0.9,1.2,0.759,1.8,3.7,5.5,1.7,0.4,1.4,0.9,2.5,6.0,,0.08333333333333333,0.02361111111111111,0.0763888888888889,0.005555555555555556,0.019444444444444445,0.005952380952380952,0.004722222222222222,0.009548611111111112,0.005555555555555556,0.019444444444444445,0.4688,0.537,14.0,0
345.0,James Wiseman,23.0,IND,C,1.0,0.0,5.0,2.0,4.0,0.5,0.0,1.0,0.0,2.0,3.0,0.667,0.5,2.0,2.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,6.0,,6.0,0.0,1.0,0.0,0.0,0.42857142857142855,0.0,0.125,0.0,0.0,0.4,0.61,6.0,0
346.0,Isaiah Wong,24.0,CHO,SG,20.0,0.0,13.3,2.1,5.3,0.39,0.7,1.7,0.394,1.4,3.6,0.389,0.452,1.3,1.7,0.735,0.7,0.9,1.6,1.4,0.6,0.0,0.9,1.1,6.0,,0.3,0.06999999999999999,0.08,0.03,0.0,0.02142857142857143,0.013999999999999999,0.01,0.03,0.0,0.36160000000000003,0.232,28.0,0
347.0,Cole Swider,25.0,2TM,SF,10.0,0.0,16.9,2.2,6.3,0.349,1.5,4.7,0.319,0.7,1.6,0.438,0.468,0.0,0.1,0.0,0.5,2.2,2.7,0.3,0.4,0.2,0.4,1.2,5.9,,0.5900000000000001,0.03,0.27,0.04,0.02,0.04214285714285715,0.006,0.03375,0.04,0.02,0.3744,,,0
348.0,Chuma Okeke,26.0,2TM,PF,9.0,3.0,21.8,2.2,4.4,0.5,1.2,3.1,0.393,1.0,1.3,0.75,0.638,0.2,0.3,0.667,2.3,2.9,5.2,1.7,0.6,0.4,0.3,0.6,5.9,,0.6555555555555556,0.18888888888888888,0.5777777777777778,0.06666666666666667,0.044444444444444446,0.046825396825396826,0.03777777777777778,0.07222222222222223,0.06666666666666667,0.044444444444444446,0.5104,,,0
349.0,Kyle Anderson,31.0,2TM,PF,61.0,4.0,16.4,2.3,5.0,0.469,0.4,1.1,0.357,1.9,3.8,0.502,0.51,0.8,1.1,0.738,0.9,2.5,3.4,2.4,0.7,0.5,0.6,1.3,5.9,,0.09672131147540984,0.039344262295081964,0.05573770491803279,0.011475409836065573,0.00819672131147541,0.006908665105386417,0.007868852459016393,0.0069672131147540985,0.011475409836065573,0.00819672131147541,0.40800000000000003,,,0
350.0,Simone Fontecchio,29.0,DET,SF,75.0,0.0,16.5,2.0,5.0,0.402,1.0,3.0,0.335,1.0,1.9,0.507,0.504,0.9,1.1,0.833,0.7,2.2,2.9,0.9,0.4,0.2,0.7,1.3,5.9,,0.07866666666666668,0.012,0.03866666666666667,0.005333333333333334,0.002666666666666667,0.00561904761904762,0.0024000000000000002,0.004833333333333334,0.005333333333333334,0.002666666666666667,0.4032,0.537,14.0,0
351.0,Collin Gillespie,25.0,PHO,PG,33.0,9.0,14.0,2.1,4.8,0.43,1.2,2.7,0.433,0.9,2.1,0.426,0.554,0.6,0.7,0.864,0.7,1.7,2.4,2.4,0.6,0.2,0.5,0.9,5.9,,0.1787878787878788,0.07272727272727272,0.07272727272727272,0.01818181818181818,0.006060606060606061,0.01277056277056277,0.014545454545454545,0.00909090909090909,0.01818181818181818,0.006060606060606061,0.44320000000000004,0.439,21.0,0
352.0,Tidjane Salaün,19.0,CHO,PF,60.0,10.0,20.7,1.9,5.8,0.33,1.0,3.4,0.283,0.9,2.3,0.4,0.414,1.1,1.6,0.713,1.2,3.5,4.7,1.2,0.5,0.2,1.0,1.4,5.9,,0.09833333333333334,0.02,0.07833333333333334,0.008333333333333333,0.0033333333333333335,0.007023809523809524,0.004,0.009791666666666667,0.008333333333333333,0.0033333333333333335,0.3312,0.232,28.0,0
353.0,Jaylin Williams,22.0,OKC,PF,47.0,9.0,16.7,2.1,4.7,0.439,1.3,3.3,0.399,0.8,1.4,0.529,0.577,0.5,0.6,0.767,1.0,4.6,5.6,2.6,0.5,0.6,0.7,1.7,5.9,,0.12553191489361704,0.055319148936170216,0.11914893617021276,0.010638297872340425,0.01276595744680851,0.008966565349544073,0.011063829787234043,0.014893617021276595,0.010638297872340425,0.01276595744680851,0.46159999999999995,0.829,1.0,0
354.0,Moses Brown,25.0,2TM,C,13.0,2.0,9.2,2.6,3.8,0.694,0.0,0.0,,2.6,3.8,0.694,0.694,0.6,0.8,0.727,0.9,2.5,3.4,0.2,0.5,0.3,0.8,1.3,5.8,,0.4461538461538461,0.015384615384615385,0.26153846153846155,0.038461538461538464,0.023076923076923075,0.031868131868131866,0.003076923076923077,0.032692307692307694,0.038461538461538464,0.023076923076923075,0.5551999999999999,,,0
355.0,Adem Bona,21.0,PHI,C,58.0,11.0,15.6,2.3,3.3,0.703,0.0,0.0,0.0,2.3,3.3,0.707,0.703,1.2,1.7,0.67,1.6,2.6,4.2,0.5,0.4,1.2,1.1,2.2,5.8,,0.09999999999999999,0.008620689655172414,0.07241379310344828,0.006896551724137932,0.020689655172413793,0.007142857142857143,0.0017241379310344827,0.009051724137931035,0.006896551724137932,0.020689655172413793,0.5624,0.293,26.0,0
356.0,Quenton Jackson,26.0,IND,PG,28.0,7.0,13.6,2.1,4.4,0.475,0.5,1.4,0.375,1.5,2.9,0.524,0.537,1.1,1.4,0.775,0.5,1.1,1.6,1.9,0.8,0.2,0.6,1.5,5.8,,0.20714285714285713,0.06785714285714285,0.05714285714285715,0.028571428571428574,0.0071428571428571435,0.014795918367346938,0.013571428571428571,0.0071428571428571435,0.028571428571428574,0.0071428571428571435,0.42960000000000004,0.61,6.0,0
357.0,Robert Williams,27.0,POR,C,20.0,3.0,17.6,2.5,3.9,0.641,0.1,0.2,0.333,2.5,3.8,0.653,0.647,0.8,0.9,0.882,1.8,4.2,5.9,1.1,0.7,1.7,0.9,1.6,5.8,,0.29,0.05500000000000001,0.29500000000000004,0.034999999999999996,0.08499999999999999,0.020714285714285713,0.011000000000000001,0.036875000000000005,0.034999999999999996,0.08499999999999999,0.5176000000000001,0.439,22.0,0
358.0,Moussa Diabaté,23.0,CHO,C,71.0,8.0,17.5,2.4,3.9,0.596,0.0,0.1,0.0,2.4,3.9,0.609,0.596,1.0,1.6,0.595,2.6,3.5,6.2,0.8,0.6,0.6,0.9,1.5,5.7,,0.08028169014084507,0.011267605633802818,0.08732394366197184,0.008450704225352112,0.008450704225352112,0.005734406438631791,0.0022535211267605635,0.01091549295774648,0.008450704225352112,0.008450704225352112,0.4768,0.232,28.0,0
359.0,Dariq Whitehead,20.0,BRK,SF,20.0,0.0,12.3,2.0,4.8,0.406,1.7,3.7,0.446,0.3,1.1,0.273,0.578,0.2,0.3,0.6,0.2,1.3,1.5,0.6,0.3,0.1,0.8,1.1,5.7,,0.28500000000000003,0.03,0.075,0.015,0.005,0.02035714285714286,0.006,0.009375,0.015,0.005,0.4624,0.317,25.0,0
360.0,Landry Shamet,27.0,NYK,SG,50.0,0.0,15.2,2.1,4.6,0.461,1.2,3.1,0.397,0.9,1.5,0.595,0.596,0.2,0.4,0.667,0.2,1.0,1.2,0.5,0.5,0.0,0.4,1.0,5.7,,0.114,0.01,0.024,0.01,0.0,0.008142857142857143,0.002,0.003,0.01,0.0,0.4768,0.622,5.0,0
361.0,Jordan Goodwin,26.0,LAL,PG,29.0,5.0,18.7,2.2,5.0,0.438,0.9,2.3,0.382,1.3,2.6,0.487,0.528,0.3,0.4,0.818,1.3,2.6,3.9,1.4,1.0,0.4,0.9,1.5,5.6,,0.19310344827586207,0.04827586206896552,0.13448275862068965,0.034482758620689655,0.013793103448275864,0.013793103448275862,0.009655172413793104,0.016810344827586206,0.034482758620689655,0.013793103448275864,0.4224,0.61,7.0,0
362.0,Shake Milton,28.0,2TM,SG,57.0,2.0,14.7,2.0,4.5,0.453,0.7,1.9,0.358,1.4,2.6,0.52,0.528,0.8,1.0,0.797,0.5,1.3,1.8,1.8,0.4,0.1,0.7,1.2,5.5,,0.09649122807017543,0.031578947368421054,0.031578947368421054,0.007017543859649123,0.0017543859649122807,0.006892230576441102,0.00631578947368421,0.003947368421052632,0.007017543859649123,0.0017543859649122807,0.4224,,,0
363.0,Aaron Holiday,28.0,HOU,PG,62.0,3.0,12.8,1.9,4.3,0.437,1.2,2.9,0.398,0.7,1.4,0.517,0.571,0.5,0.7,0.829,0.2,1.0,1.3,1.3,0.3,0.2,0.6,1.0,5.5,,0.08870967741935484,0.020967741935483872,0.020967741935483872,0.004838709677419355,0.0032258064516129032,0.006336405529953917,0.004193548387096775,0.002620967741935484,0.004838709677419355,0.0032258064516129032,0.4568,0.634,4.0,0
364.0,Jeff Green,38.0,HOU,PF,32.0,3.0,12.4,1.9,3.8,0.504,0.9,2.5,0.367,1.0,1.3,0.762,0.624,0.7,0.8,0.808,0.3,1.5,1.8,0.6,0.2,0.1,0.3,1.0,5.4,,0.16875,0.01875,0.05625,0.00625,0.003125,0.012053571428571429,0.00375,0.00703125,0.00625,0.003125,0.4992,0.634,4.0,0
365.0,Jonathan Isaac,27.0,ORL,PF,71.0,1.0,15.4,1.9,4.6,0.414,0.5,2.1,0.258,1.3,2.4,0.549,0.474,1.0,1.5,0.682,1.7,2.7,4.4,0.6,0.9,1.1,0.5,1.3,5.4,,0.07605633802816902,0.008450704225352112,0.0619718309859155,0.01267605633802817,0.015492957746478875,0.005432595573440645,0.0016901408450704224,0.007746478873239438,0.01267605633802817,0.015492957746478875,0.3792,0.5,15.0,0
366.0,Dean Wade,28.0,CLE,PF,59.0,30.0,21.2,1.9,4.6,0.413,1.4,3.8,0.36,0.5,0.8,0.653,0.561,0.3,0.5,0.533,0.9,3.4,4.2,1.3,0.7,0.3,0.4,1.7,5.4,,0.09152542372881356,0.022033898305084745,0.0711864406779661,0.011864406779661016,0.005084745762711864,0.006537530266343826,0.004406779661016949,0.008898305084745763,0.011864406779661016,0.005084745762711864,0.44880000000000003,0.78,2.0,0
367.0,Keaton Wallace,25.0,ATL,PG,31.0,5.0,16.2,2.1,5.2,0.401,0.9,2.6,0.329,1.2,2.6,0.475,0.485,0.4,0.4,1.0,0.2,1.4,1.6,2.6,0.9,0.3,1.1,1.3,5.4,,0.17419354838709677,0.08387096774193549,0.05161290322580645,0.02903225806451613,0.00967741935483871,0.012442396313364055,0.0167741935483871,0.0064516129032258064,0.02903225806451613,0.00967741935483871,0.388,0.488,16.0,0
368.0,Kobe Bufkin,21.0,ATL,SG,10.0,0.0,12.4,1.8,4.7,0.383,0.4,1.9,0.211,1.4,2.8,0.5,0.426,1.3,1.8,0.722,0.5,1.6,2.1,1.7,0.3,0.2,0.8,0.9,5.3,,0.53,0.16999999999999998,0.21000000000000002,0.03,0.02,0.03785714285714286,0.033999999999999996,0.026250000000000002,0.03,0.02,0.3408,0.488,16.0,0
369.0,Jamal Cain,25.0,NOP,SF,37.0,0.0,13.6,1.8,4.3,0.43,0.7,2.2,0.325,1.1,2.1,0.538,0.513,0.9,1.4,0.68,0.7,1.6,2.3,0.6,0.6,0.2,0.6,1.2,5.3,,0.14324324324324325,0.016216216216216217,0.06216216216216216,0.016216216216216217,0.005405405405405406,0.010231660231660233,0.0032432432432432435,0.00777027027027027,0.016216216216216217,0.005405405405405406,0.4104,0.256,27.0,0
370.0,Pat Connaughton,32.0,MIL,SG,41.0,1.0,14.7,2.0,4.3,0.469,0.6,2.0,0.321,1.4,2.3,0.594,0.542,0.6,0.8,0.774,0.5,2.2,2.7,1.7,0.2,0.3,0.6,1.1,5.3,,0.12926829268292683,0.041463414634146344,0.06585365853658537,0.004878048780487805,0.007317073170731707,0.009233449477351916,0.008292682926829269,0.008231707317073171,0.004878048780487805,0.007317073170731707,0.43360000000000004,0.585,11.0,0
371.0,Kevin Love,36.0,MIA,PF,23.0,9.0,10.9,1.8,5.0,0.357,1.0,2.9,0.358,0.7,2.1,0.354,0.461,0.7,1.0,0.696,1.0,3.1,4.1,1.0,0.7,0.2,0.6,0.9,5.3,,0.23043478260869565,0.043478260869565216,0.1782608695652174,0.03043478260869565,0.008695652173913044,0.016459627329192546,0.008695652173913044,0.022282608695652174,0.03043478260869565,0.008695652173913044,0.3688,0.451,20.0,0
372.0,Ben Sheppard,23.0,IND,SG,63.0,9.0,19.5,1.9,4.6,0.418,1.1,3.2,0.342,0.8,1.4,0.591,0.537,0.4,0.4,0.889,0.7,2.1,2.8,1.3,0.6,0.2,0.3,2.0,5.3,,0.08412698412698412,0.020634920634920634,0.04444444444444444,0.009523809523809523,0.0031746031746031746,0.00600907029478458,0.0041269841269841265,0.005555555555555555,0.009523809523809523,0.0031746031746031746,0.42960000000000004,0.61,6.0,0
373.0,Monte Morris,29.0,PHO,PG,45.0,0.0,12.7,1.8,4.3,0.426,0.7,1.9,0.36,1.2,2.4,0.477,0.505,0.8,0.9,0.857,0.3,1.2,1.5,1.6,0.4,0.1,0.5,0.5,5.2,,0.11555555555555556,0.035555555555555556,0.03333333333333333,0.008888888888888889,0.0022222222222222222,0.008253968253968255,0.0071111111111111115,0.004166666666666667,0.008888888888888889,0.0022222222222222222,0.404,0.439,21.0,0
374.0,Jabari Walker,22.0,POR,SF,60.0,1.0,12.5,2.0,3.8,0.515,0.5,1.2,0.389,1.5,2.6,0.573,0.576,0.8,1.2,0.69,1.0,2.5,3.5,0.6,0.6,0.1,0.6,1.5,5.2,,0.08666666666666667,0.01,0.058333333333333334,0.01,0.0016666666666666668,0.006190476190476191,0.002,0.007291666666666667,0.01,0.0016666666666666668,0.4608,0.439,22.0,0
375.0,Javonte Green,31.0,2TM,SG,68.0,19.0,18.5,1.8,4.2,0.429,0.7,2.1,0.326,1.1,2.1,0.527,0.509,0.8,1.1,0.724,0.9,2.3,3.2,0.8,1.0,0.5,0.5,1.4,5.1,,0.075,0.011764705882352941,0.047058823529411764,0.014705882352941176,0.007352941176470588,0.005357142857142857,0.002352941176470588,0.0058823529411764705,0.014705882352941176,0.007352941176470588,0.4072,,,0
376.0,Alex Reese,25.0,2TM,PF,15.0,0.0,14.4,1.7,3.6,0.481,1.0,2.7,0.366,0.7,0.9,0.846,0.62,0.6,0.8,0.75,0.6,2.5,3.1,0.3,0.7,0.7,0.4,1.4,5.1,,0.33999999999999997,0.02,0.20666666666666667,0.04666666666666666,0.04666666666666666,0.024285714285714282,0.004,0.025833333333333333,0.04666666666666666,0.04666666666666666,0.496,,,0
377.0,Bismack Biyombo,32.0,SAS,C,28.0,26.0,18.9,2.4,4.1,0.588,0.0,0.0,,2.4,4.1,0.588,0.588,0.4,0.9,0.4,1.5,4.1,5.6,1.1,0.6,0.8,1.0,1.9,5.1,,0.18214285714285713,0.03928571428571429,0.19999999999999998,0.02142857142857143,0.028571428571428574,0.013010204081632653,0.007857142857142858,0.024999999999999998,0.02142857142857143,0.028571428571428574,0.4704,0.415,23.0,0
378.0,Mitchell Robinson,26.0,NYK,C,17.0,3.0,17.1,2.2,3.3,0.661,0.0,0.0,,2.2,3.3,0.661,0.661,0.8,1.1,0.684,3.1,2.9,5.9,0.8,0.9,1.1,0.6,1.5,5.1,,0.3,0.047058823529411764,0.3470588235294118,0.052941176470588235,0.06470588235294118,0.02142857142857143,0.009411764705882352,0.043382352941176476,0.052941176470588235,0.06470588235294118,0.5288,0.622,5.0,0
379.0,Kai Jones,24.0,2TM,C,40.0,6.0,11.7,2.2,2.7,0.798,0.0,0.1,0.2,2.2,2.6,0.827,0.803,0.6,0.8,0.719,1.0,2.1,3.1,0.6,0.4,0.6,0.5,1.3,5.0,,0.125,0.015,0.0775,0.01,0.015,0.008928571428571428,0.003,0.0096875,0.01,0.015,0.6424000000000001,,,0
380.0,Ben Simmons,28.0,2TM,PG,51.0,24.0,22.0,2.3,4.4,0.52,0.0,0.0,,2.3,4.4,0.52,0.52,0.5,0.6,0.727,0.9,3.8,4.7,5.6,0.7,0.5,2.0,2.1,5.0,,0.09803921568627451,0.10980392156862745,0.09215686274509804,0.013725490196078431,0.00980392156862745,0.0070028011204481795,0.02196078431372549,0.011519607843137256,0.013725490196078431,0.00980392156862745,0.41600000000000004,,,0
381.0,Malaki Branham,21.0,SAS,SG,47.0,0.0,9.1,1.9,4.0,0.458,0.7,1.8,0.405,1.1,2.3,0.5,0.547,0.6,0.7,0.818,0.1,0.9,1.1,0.8,0.2,0.0,0.7,0.6,5.0,,0.10638297872340426,0.01702127659574468,0.02340425531914894,0.00425531914893617,0.0,0.007598784194528876,0.003404255319148936,0.0029255319148936173,0.00425531914893617,0.0,0.43760000000000004,0.415,23.0,0
382.0,Neemias Queta,25.0,BOS,C,62.0,6.0,13.9,2.1,3.3,0.65,0.0,0.0,0.0,2.1,3.2,0.66,0.65,0.7,1.0,0.754,1.4,2.4,3.8,0.7,0.3,0.7,0.6,1.7,5.0,,0.08064516129032258,0.01129032258064516,0.06129032258064516,0.004838709677419355,0.01129032258064516,0.00576036866359447,0.002258064516129032,0.007661290322580645,0.004838709677419355,0.01129032258064516,0.52,0.744,3.0,0
383.0,Alondes Williams,25.0,DET,SG,1.0,0.0,4.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.25,0.0,0.0,,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,5.0,,5.0,1.0,0.0,0.0,0.0,0.35714285714285715,0.2,0.0,0.0,0.0,1.0,0.537,14.0,0
384.0,Jaylen Martin,21.0,2TM,SF,16.0,0.0,14.9,1.9,4.6,0.419,0.4,1.4,0.304,1.5,3.2,0.471,0.466,0.6,0.6,0.9,0.7,2.1,2.8,1.1,0.6,0.0,0.8,0.9,4.9,,0.30625,0.06875,0.175,0.0375,0.0,0.021875000000000002,0.013750000000000002,0.021875,0.0375,0.0,0.3728,,,0
385.0,Lindy Waters III,27.0,2TM,SG,52.0,9.0,15.0,1.8,4.8,0.369,1.2,3.6,0.344,0.5,1.2,0.444,0.498,0.2,0.2,0.727,0.4,1.7,2.1,1.0,0.5,0.2,0.4,1.2,4.9,,0.09423076923076924,0.019230769230769232,0.04038461538461539,0.009615384615384616,0.0038461538461538464,0.006730769230769232,0.0038461538461538464,0.005048076923076923,0.009615384615384616,0.0038461538461538464,0.3984,,,0
386.0,Trevelin Queen,27.0,ORL,SG,31.0,2.0,13.9,1.8,4.7,0.381,0.7,2.5,0.286,1.1,2.3,0.486,0.456,0.6,0.7,0.857,0.8,0.9,1.7,1.2,1.0,0.3,0.7,1.2,4.9,,0.15806451612903227,0.03870967741935484,0.054838709677419356,0.03225806451612903,0.00967741935483871,0.011290322580645162,0.007741935483870968,0.0068548387096774195,0.03225806451612903,0.00967741935483871,0.3648,0.5,15.0,0
387.0,Jock Landale,29.0,HOU,C,42.0,3.0,11.9,1.9,3.6,0.533,0.3,0.6,0.423,1.7,3.0,0.556,0.569,0.6,1.0,0.675,1.3,1.9,3.3,0.9,0.3,0.2,0.5,1.2,4.8,,0.11428571428571428,0.02142857142857143,0.07857142857142857,0.007142857142857143,0.004761904761904762,0.008163265306122448,0.004285714285714286,0.009821428571428571,0.007142857142857143,0.004761904761904762,0.45519999999999994,0.634,4.0,0
388.0,Colin Castleton,24.0,3TM,C,26.0,4.0,16.6,1.8,3.8,0.469,0.1,0.6,0.125,1.7,3.2,0.537,0.48,1.1,1.5,0.763,2.0,2.7,4.7,1.1,0.3,0.4,0.9,2.0,4.7,,0.18076923076923077,0.04230769230769231,0.18076923076923077,0.011538461538461537,0.015384615384615385,0.012912087912087911,0.008461538461538461,0.022596153846153846,0.011538461538461537,0.015384615384615385,0.384,,,0
389.0,Taylor Hendricks,21.0,UTA,PF,3.0,3.0,25.0,1.3,6.0,0.222,1.0,4.0,0.25,0.3,2.0,0.167,0.306,1.0,1.3,0.75,1.7,3.3,5.0,0.7,1.7,1.3,0.7,2.7,4.7,,1.5666666666666667,0.2333333333333333,1.6666666666666667,0.5666666666666667,0.43333333333333335,0.11190476190476191,0.04666666666666666,0.20833333333333334,0.5666666666666667,0.43333333333333335,0.2448,0.207,30.0,0
390.0,David Roddy,23.0,3TM,PF,33.0,3.0,12.4,1.7,3.8,0.456,0.6,1.8,0.311,1.2,1.9,0.594,0.532,0.6,0.8,0.769,0.4,2.2,2.5,1.1,0.4,0.3,0.7,0.6,4.6,,0.13939393939393938,0.03333333333333333,0.07575757575757576,0.012121212121212121,0.00909090909090909,0.009956709956709955,0.006666666666666666,0.00946969696969697,0.012121212121212121,0.00909090909090909,0.42560000000000003,,,0
391.0,Drew Eubanks,27.0,2TM,C,61.0,4.0,12.2,1.9,3.2,0.593,0.0,0.1,0.5,1.8,3.1,0.596,0.601,0.8,1.2,0.662,1.0,2.7,3.7,0.9,0.2,0.6,0.7,1.0,4.6,,0.07540983606557376,0.014754098360655738,0.060655737704918035,0.003278688524590164,0.009836065573770491,0.0053864168618266975,0.0029508196721311475,0.007581967213114754,0.003278688524590164,0.009836065573770491,0.4808,,,0
392.0,Pelle Larsson,23.0,MIA,SG,55.0,8.0,14.2,1.6,3.7,0.438,0.6,1.7,0.337,1.0,2.0,0.528,0.517,0.7,1.1,0.672,0.5,1.2,1.7,1.2,0.6,0.1,0.4,1.7,4.6,,0.08363636363636363,0.021818181818181816,0.030909090909090907,0.010909090909090908,0.0018181818181818182,0.005974025974025974,0.004363636363636363,0.0038636363636363634,0.010909090909090908,0.0018181818181818182,0.4136,0.451,20.0,0
393.0,Julian Phillips,21.0,CHI,SF,79.0,5.0,14.2,1.6,3.6,0.446,0.6,1.9,0.327,1.0,1.7,0.582,0.533,0.8,1.0,0.789,0.8,1.3,2.1,0.5,0.5,0.3,0.3,1.4,4.6,,0.05822784810126582,0.006329113924050633,0.026582278481012658,0.006329113924050633,0.0037974683544303796,0.004159132007233273,0.0012658227848101266,0.003322784810126582,0.006329113924050633,0.0037974683544303796,0.4264,0.476,18.0,0
394.0,Cody Williams,20.0,UTA,SG,50.0,21.0,21.2,1.7,5.1,0.323,0.7,2.7,0.259,1.0,2.4,0.393,0.391,0.6,0.8,0.725,0.5,1.7,2.3,1.2,0.5,0.3,0.9,1.9,4.6,,0.092,0.024,0.046,0.01,0.006,0.006571428571428571,0.0048000000000000004,0.00575,0.01,0.006,0.3128,0.207,30.0,0
395.0,Rob Dillingham,20.0,MIN,PG,49.0,1.0,10.5,1.9,4.3,0.441,0.5,1.5,0.338,1.4,2.8,0.496,0.5,0.2,0.3,0.533,0.2,0.8,1.0,2.0,0.4,0.0,1.1,0.8,4.5,,0.09183673469387756,0.04081632653061224,0.02040816326530612,0.00816326530612245,0.0,0.006559766763848397,0.008163265306122448,0.002551020408163265,0.00816326530612245,0.0,0.4,0.598,10.0,0
396.0,Jett Howard,21.0,ORL,SF,60.0,0.0,11.7,1.6,4.4,0.374,0.9,3.1,0.296,0.7,1.3,0.566,0.479,0.3,0.4,0.696,0.3,0.8,1.2,0.7,0.2,0.2,0.6,1.1,4.5,,0.075,0.011666666666666665,0.02,0.0033333333333333335,0.0033333333333333335,0.005357142857142857,0.002333333333333333,0.0025,0.0033333333333333335,0.0033333333333333335,0.3832,0.5,15.0,0
397.0,Kevon Looney,28.0,GSW,C,76.0,6.0,15.0,1.9,3.7,0.514,0.0,0.1,0.4,1.9,3.6,0.516,0.518,0.7,1.3,0.566,2.4,3.6,6.1,1.6,0.6,0.5,0.5,2.0,4.5,,0.05921052631578947,0.021052631578947368,0.08026315789473684,0.007894736842105263,0.006578947368421052,0.0042293233082706765,0.004210526315789474,0.010032894736842105,0.007894736842105263,0.006578947368421052,0.4144,0.585,12.0,0
398.0,Mason Plumlee,34.0,PHO,C,74.0,21.0,17.6,1.7,2.7,0.619,0.0,0.1,0.0,1.7,2.7,0.631,0.619,1.1,1.7,0.648,1.6,4.6,6.1,1.8,0.4,0.6,0.8,2.1,4.5,,0.060810810810810814,0.024324324324324326,0.08243243243243242,0.005405405405405406,0.008108108108108109,0.004343629343629344,0.0048648648648648655,0.010304054054054053,0.005405405405405406,0.008108108108108109,0.4952,0.439,21.0,0
399.0,Dalen Terry,22.0,CHI,SG,73.0,5.0,13.5,1.6,3.7,0.448,0.5,1.4,0.356,1.1,2.2,0.506,0.517,0.7,0.9,0.71,0.5,1.2,1.7,1.3,0.6,0.2,0.7,1.6,4.5,,0.06164383561643835,0.01780821917808219,0.02328767123287671,0.00821917808219178,0.0027397260273972603,0.004403131115459882,0.003561643835616438,0.002910958904109589,0.00821917808219178,0.0027397260273972603,0.4136,0.476,18.0,0
400.0,Marvin Bagley III,25.0,2TM,PF,31.0,2.0,8.5,1.8,3.4,0.519,0.1,0.6,0.158,1.7,2.8,0.598,0.533,0.7,1.1,0.657,1.2,1.5,2.7,0.4,0.3,0.3,0.4,0.6,4.4,,0.14193548387096774,0.012903225806451613,0.08709677419354839,0.00967741935483871,0.00967741935483871,0.010138248847926268,0.0025806451612903226,0.010887096774193548,0.00967741935483871,0.00967741935483871,0.4264,,,0
401.0,Charles Bassey,24.0,SAS,C,36.0,1.0,10.4,1.9,3.3,0.581,0.0,0.0,,1.9,3.3,0.581,0.581,0.6,0.9,0.636,1.6,2.7,4.2,0.5,0.4,0.8,0.6,1.4,4.4,,0.12222222222222223,0.013888888888888888,0.11666666666666667,0.011111111111111112,0.022222222222222223,0.00873015873015873,0.0027777777777777775,0.014583333333333334,0.011111111111111112,0.022222222222222223,0.4648,0.415,23.0,0
